Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Beverage product form (product.metafields.shopify.beverage-product-form),Dietary preferences (product.metafields.shopify.dietary-preferences),Dietary supplements (product.metafields.shopify.dietary-supplements),Flavor (product.metafields.shopify.flavor),Package type (product.metafields.shopify.package-type),Soda variety (product.metafields.shopify.soda-variety),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
cheetos-cheddar-jalape-o-crunchy-226-6g,Cheetos Cheddar Jalapeño Crunchy 226.6g,"",Ayira Mini Mart,,Chips & Crisps,Chips & Crisps,true,Title,Default Title,,,,,,,,AYR-0398,0.0,,0,continue,manual,19.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/2do7tu-cheetos_20cheddar_20jalape_C3_B1o_20crunchy_20226.6_20g.png?v=1781343589,1,Cheetos Cheddar Jalapeño Crunchy 226.6g,false,,,,,,,,,,kg,,,active
lays-honey-barbecue-flavored-184-2g,LAYS Honey Barbecue Flavored 184.2g,"",Ayira Mini Mart,,Chips & Crisps,Chips & Crisps,true,Title,Default Title,,,,,,,,AYR-0397,0.0,,0,continue,manual,19.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/xol1bk-lays_20honey_20barbecue_20flavored_20184.2_20g.png?v=1781343589,1,LAYS Honey Barbecue Flavored 184.2g,false,,,,,,,,,,kg,,,active
lays-barbecue-flavored-184-2g,LAYS Barbecue Flavored 184.2g,"",Ayira Mini Mart,,Chips & Crisps,Chips & Crisps,true,Title,Default Title,,,,,,,,AYR-0396,0.0,,0,continue,manual,19.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/gqaoou-lays_20barbecue_20flavored_20184.2_20g.png?v=1781343588,1,LAYS Barbecue Flavored 184.2g,false,,,,,,,,,,kg,,,active
molto-chips-cheese-flavour-16g,Molto Chips Cheese Flavour 16g,"",Ayira Mini Mart,,Chips & Crisps,Chips & Crisps,true,Title,Default Title,,,,,,,,AYR-0395,0.0,,0,continue,manual,1.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/5txg1m-molto_20chips_20cheese_20flavour_2016_20g.png?v=1781343587,1,Molto Chips Cheese Flavour 16g,false,,,,,,,,,,kg,,,active
lays-tomato-ketchup-21g,LAYS Tomato Ketchup 21g,"",Ayira Mini Mart,,Chips & Crisps,Chips & Crisps,true,Title,Default Title,,,,,,,,AYR-0394,0.0,,0,continue,manual,1.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/b20epp-lays_20tomato_20ketchup_2021_20g.png?v=1781343587,1,LAYS Tomato Ketchup 21g,false,,,,,,,,,,kg,,,active
lays-salted-12g,LAYS Salted 12g,"",Ayira Mini Mart,,Chips & Crisps,Chips & Crisps,true,Title,Default Title,,,,,,,,AYR-0393,0.0,,0,continue,manual,1.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/4tm3d1-lays_20salt_2012_20g.png?v=1781343586,1,LAYS Salted 12g,false,,,,,,,,,,kg,,,active
lays-french-cheese-21g,LAYS French Cheese 21g,"",Ayira Mini Mart,,Chips & Crisps,Chips & Crisps,true,Title,Default Title,,,,,,,,AYR-0392,0.0,,0,continue,manual,1.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/kzs84z-lays_20french_20cheese_2012_20g.png?v=1781343586,1,LAYS French Cheese 21g,false,,,,,,,,,,kg,,,active
forno-authentic-cheese-40g,FORNO Authentic Cheese 40g,"",Ayira Mini Mart,,Chips & Crisps,Chips & Crisps,true,Title,Default Title,,,,,,,,AYR-0391,0.0,,0,continue,manual,4.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/uwlqy4-forno_20authentic_20cheese_2040_20g.png?v=1781343585,1,FORNO Authentic Cheese 40g,false,,,,,,,,,,kg,,,active
fonzies-original-cheese-flavoured-corn-snacks-24g,Fonzies Original Cheese Flavoured Corn Snacks 24g,"",Ayira Mini Mart,,Chips & Crisps,Chips & Crisps,true,Title,Default Title,,,,,,,,AYR-0390,0.0,,0,continue,manual,2.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/sehyrf-fonzies_20original_20cheese_20flavoured_20corn_20snacks_2024_20g.png?v=1781343584,1,Fonzies Original Cheese Flavoured Corn Snacks 24g,false,,,,,,,,,,kg,,,active
doritos-sweet-chili-pepper,DORITOS Sweet Chili Pepper,"",Ayira Mini Mart,,Chips & Crisps,Chips & Crisps,true,Title,Default Title,,,,,,,,AYR-0389,0.0,,0,continue,manual,2.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/mmebvi-doritos_20sweet_20chili_20pepper.png?v=1781343583,1,DORITOS Sweet Chili Pepper,false,,,,,,,,,,kg,,,active
doritos-nacho-cheese,DORITOS Nacho Cheese,"",Ayira Mini Mart,,Chips & Crisps,Chips & Crisps,true,Title,Default Title,,,,,,,,AYR-0388,0.0,,0,continue,manual,2.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/uqu4ll-doritos_20nacho_20cheese.png?v=1781343583,1,DORITOS Nacho Cheese,false,,,,,,,,,,kg,,,active
karkish-salt-vinegar,Karkish Salt & Vinegar,"",Ayira Mini Mart,,Chips & Crisps,Chips & Crisps,true,Title,Default Title,,,,,,,,AYR-0387,0.0,,0,continue,manual,3.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/2d9pje-karkish_20salt_20.png?v=1781343582,1,Karkish Salt & Vinegar,false,,,,,,,,,,kg,,,active
karkish-salt,Karkish Salt,"",Ayira Mini Mart,,Chips & Crisps,Chips & Crisps,true,Title,Default Title,,,,,,,,AYR-0386,0.0,,0,continue,manual,3.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/kouw6k-karkish_20salt.png?v=1781343581,1,Karkish Salt,false,,,,,,,,,,kg,,,active
mexita-sweet-chili-pepper-tortilla-chips-23g,Mexita Sweet Chili Pepper Tortilla Chips 23g,"",Ayira Mini Mart,,Chips & Crisps,Chips & Crisps,true,Title,Default Title,,,,,,,,AYR-0385,0.0,,0,continue,manual,2.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/mjb5no-mexita_20sweet_20chili_20pepper_20tortilla_20chips_2023_20g.png?v=1781343581,1,Mexita Sweet Chili Pepper Tortilla Chips 23g,false,,,,,,,,,,kg,,,active
mexita-nacho-cheese-tortilla-chips-23g,Mexita Nacho Cheese Tortilla Chips 23g,"",Ayira Mini Mart,,Chips & Crisps,Chips & Crisps,true,Title,Default Title,,,,,,,,AYR-0384,0.0,,0,continue,manual,2.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/0-2bvv-mexita_20nacho_20cheese_20tortilla_20chips_2023_20g.png?v=1781343580,1,Mexita Nacho Cheese Tortilla Chips 23g,false,,,,,,,,,,kg,,,active
mexita-hot-chili-lime-tortilla-chips-23g,Mexita Hot Chili & Lime Tortilla Chips 23g,"",Ayira Mini Mart,,Chips & Crisps,Chips & Crisps,true,Title,Default Title,,,,,,,,AYR-0383,0.0,,0,continue,manual,2.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/cuodyn-mexita_20hot_20chili_20.png?v=1781343580,1,Mexita Hot Chili & Lime Tortilla Chips 23g,false,,,,,,,,,,kg,,,active
cheetos-flamin-hot-crunchy-export-35-4g,Cheetos Flamin’ Hot Crunchy Export 35.4g,"",Ayira Mini Mart,,Chips & Crisps,Chips & Crisps,true,Title,Default Title,,,,,,,,AYR-0382,0.0,,0,continue,manual,3.50,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/m2tlut-cheetos_20flamin_27_20hot_20crunchy_20export_2035.4_20g.png?v=1781343579,1,Cheetos Flamin’ Hot Crunchy Export 35.4g,false,,,,,,,,,,kg,,,active
lays-chili-48g,LAYS Chili 48g,"",Ayira Mini Mart,,Chips & Crisps,Chips & Crisps,true,Title,Default Title,,,,,,,,AYR-0381,0.0,,0,continue,manual,4.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/enb799-lays_20chili_2048_20g.png?v=1781343578,1,LAYS Chili 48g,false,,,,,,,,,,kg,,,active
lays-french-cheese-48g,LAYS French Cheese 48g,"",Ayira Mini Mart,,Chips & Crisps,Chips & Crisps,true,Title,Default Title,,,,,,,,AYR-0380,0.0,,0,continue,manual,4.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/gt8s76-lays_20french_20cheese_2048_20g.png?v=1781343577,1,LAYS French Cheese 48g,false,,,,,,,,,,kg,,,active
doritos-sweet-chili-pepper-48g,DORITOS Sweet Chili Pepper 48g,"",Ayira Mini Mart,,Chips & Crisps,Chips & Crisps,true,Title,Default Title,,,,,,,,AYR-0379,0.0,,0,continue,manual,4.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/1vc883-doritos_20sweet_20chili_20pepper_2048_20g.png?v=1781343577,1,DORITOS Sweet Chili Pepper 48g,false,,,,,,,,,,kg,,,active
lays-salted-48g,LAYS Salted 48g,"",Ayira Mini Mart,,Chips & Crisps,Chips & Crisps,true,Title,Default Title,,,,,,,,AYR-0378,0.0,,0,continue,manual,4.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/iole7i-lays_20salt_2048_20g.png?v=1781343576,1,LAYS Salted 48g,false,,,,,,,,,,kg,,,active
doritos-dinamita-flamin-hot-40g,DORITOS Dinamita Flamin’ Hot 40g,"",Ayira Mini Mart,,Chips & Crisps,Chips & Crisps,true,Title,Default Title,,,,,,,,AYR-0377,0.0,,0,continue,manual,4.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/xj3fi2-doritos_20dinamita_20flamin_27_20hot_2040_20g.png?v=1781343575,1,DORITOS Dinamita Flamin’ Hot 40g,false,,,,,,,,,,kg,,,active
cheetos-crunchy-flamin-hot-110g,Cheetos Crunchy Flamin’ Hot 110g,"",Ayira Mini Mart,,Chips & Crisps,Chips & Crisps,true,Title,Default Title,,,,,,,,AYR-0376,0.0,,0,continue,manual,8.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/sqglwn-cheetos_20crunchy_20flamin_27_20hot_20110_20g.png?v=1781343575,1,Cheetos Crunchy Flamin’ Hot 110g,false,,,,,,,,,,kg,,,active
doritos-flamin-hot-50g,DORITOS Flamin’ Hot 50g,"",Ayira Mini Mart,,Chips & Crisps,Chips & Crisps,true,Title,Default Title,,,,,,,,AYR-0375,0.0,,0,continue,manual,4.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/r252gl-doritos_20flamin_27_20hot_2050_20g.png?v=1781343574,1,DORITOS Flamin’ Hot 50g,false,,,,,,,,,,kg,,,active
cheetos-flamin-hot-50g,Cheetos Flamin’ Hot 50g,"",Ayira Mini Mart,,Chips & Crisps,Chips & Crisps,true,Title,Default Title,,,,,,,,AYR-0374,0.0,,0,continue,manual,4.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0819/7885/1544/files/qngtgb-cheetos_20flamin_27_20hot_2040_20g.png?v=1781343573,1,Cheetos Flamin’ Hot 50g,false,,,,,,,,,,kg,,,active
